"Reference","Study_common_taxon","Site_name","Sampling_effort","Longitude","Latitude","Species","Measurement","Effort_corrected_measurement"
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"maculatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"costatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"rimosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"bispinosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"diversus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"lutosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"brunneus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"burchellii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"hartigii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"reitteri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"coecus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"praedator",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"iniquum",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"incisus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"floricola",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"smithii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"humilis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"iridescens",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"balzani",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"iheringi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"longicornis",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",2,2
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",2,2
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"scabriusculus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"boopis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"elongatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"gracilis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"pallens",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"termitarius",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"eggersi",6,6
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"gundlachi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"depressiceps",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"subedentata",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"wheeleri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"zeteki",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"belti",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"foreli",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"tonduzi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"geminata",9,9
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",2,2
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"biolleyi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"cordovensis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"louisianae",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"marginiventris",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"perparva",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"rogeri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"trinidadensis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"melanocephalum",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"bicarinatum",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"cornetzi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"opulentus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"gilva",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"auropunctata",6,6
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"rochai",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"mayri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"horni",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"ruidum",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"annulata",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"haenschei",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"horni",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"striatula",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"bauri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"chelifer",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"constricta",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"crenata",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"fauveli",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"harpax",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"impressa",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"obscuricornis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"unidentata",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"antillana",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane6",12,-76.306667,3.839861,"boliviensis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"brevicornis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"ocellatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"exsanguis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"fuhrmanni",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"cephalotes",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"cavernicola",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"indicatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"novogranadensis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"wroughtonii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"nuda",6,6
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"maculatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"costatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"rimosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"bispinosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"diversus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"lutosus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"brunneus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"burchellii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"hartigii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"reitteri",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"coecus",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"praedator",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"iniquum",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"incisus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"floricola",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"smithii",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"humilis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"iridescens",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"balzani",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"iheringi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"longicornis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",7,7
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",1,1
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"scabriusculus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"boopis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"elongatus",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"gracilis",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"pallens",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"termitarius",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"eggersi",3,3
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"gundlachi",0,0
"Cabra-García et al. 2012","Arthropoda","Sugarcane7",12,-76.33,3.861972,"depressiceps",0,0
